dt,base_sku_id,buy_uv,view_uv
20251023,SKU2730,1149,46536
20251106,SKU2730,1232,46536
20250917,SKU835,2381,46536
20251120,SKU1532,493,46536
20250926,SKU2100,493,46536
20251013,SKU1971,1067,46536
20251124,SKU932,903,46536
20250915,SKU630,1396,46536
20251112,SKU3066,493,46536
20251020,SKU785,739,46536
20251126,SKU4220,410,46536
20251010,SKU13,2956,46536
20250906,SKU4287,657,46536
20251123,SKU1069,1396,46536
20251003,SKU853,1396,46536
20251130,SKU3058,328,46536
20251011,SKU1715,2299,46536
20251101,SKU2250,2791,46536
20251105,SKU170,2299,46536
20251004,SKU1257,1067,46472
20250917,SKU3893,328,46472
20251018,SKU1453,657,46472
20251124,SKU518,985,46472
20250902,SKU305,739,46472
20251111,SKU67,657,46472
20250924,SKU147,2217,46472
20251115,SKU1097,1970,46472
20251004,SKU1299,2052,46472
20251122,SKU1680,493,46472
20251019,SKU1696,985,46472
20251010,SKU1471,739,46472
20251110,SKU3540,410,46472
20250914,SKU2380,1724,46472
20250915,SKU563,1642,46472
20251005,SKU2710,985,46472
20251023,SKU2986,985,46472
20251017,SKU951,2709,46472
20250930,SKU500,903,46472
20250918,SKU331,1888,46472
20251008,SKU3193,493,46472
20251002,SKU1092,3202,46472
20251114,SKU1209,2135,46472
20251012,SKU258,1806,46472
20251101,SKU1114,1724,46472
20251106,SKU53,246,46472
20250922,SKU1865,493,46472
20251103,SKU3473,821,46472
20251013,SKU1392,1067,46472
20251112,SKU784,575,46472
20251108,SKU3995,739,46472
20251113,SKU1992,739,46472
20250912,SKU3419,493,46472
20250905,SKU319,1232,46472
20251130,SKU1514,575,46472
20250916,SKU4399,1478,46472
20251019,SKU1380,1149,46472
20250927,SKU3530,1149,46472
20250918,SKU292,2052,46472
20250918,SKU3427,493,46472
20250912,SKU1473,2135,46472
20251109,SKU2707,575,46472
20251113,SKU1069,1724,46472
20251107,SKU2725,821,46472
20250919,SKU2490,328,46472
20251109,SKU1603,493,46472
20250902,SKU75,1970,46472
20250925,SKU1768,493,46472
20251002,SKU1097,739,46472
20251123,SKU1372,493,46472
20250925,SKU2095,1642,46472
20251109,SKU2088,575,46472
20250914,SKU826,1067,46472
20250923,SKU1538,1067,46472
20250914,SKU1355,410,46472
20251127,SKU1166,739,46409
20251124,SKU3458,1314,46409
20251109,SKU1960,657,46409
20250906,SKU3419,410,46409
20250922,SKU130,1560,46409
20251124,SKU328,1806,46409
20251004,SKU1797,903,46409
20251001,SKU1286,575,46409
20251119,SKU1264,1478,46409
20251019,SKU1295,1724,46409
20251021,SKU1784,1806,46409
20251011,SKU2737,1642,46409
20251110,SKU1021,821,46409
20250916,SKU450,1806,46409
20251025,SKU2851,82,46409
20251016,SKU157,1478,46409
20251111,SKU893,985,46409
20251023,SKU1571,657,46409
20250903,SKU1087,1478,46409
20251112,SKU512,903,46409
20250910,SKU74,1888,46409
20251023,SKU543,2299,46409
20251107,SKU692,410,46409
20251001,SKU1211,903,46409
20250903,SKU35,1806,46409
20251005,SKU688,2463,46409
20251122,SKU484,1806,46409
20251025,SKU300,739,46409
20250907,SKU1538,1888,46409
20251024,SKU1241,657,46409
20250916,SKU1003,3038,46409
20251030,SKU422,821,46409
20251110,SKU1007,1067,46409
20250914,SKU394,1970,46409
20251128,SKU558,410,46409
20251016,SKU398,2135,46409
20250911,SKU1715,246,46409
20250917,SKU2523,1560,46409
20250921,SKU6,1067,46409
20251107,SKU2424,1724,46409
20251126,SKU1714,575,46409
20251024,SKU127,575,46409
20251007,SKU1390,1232,46409
20251110,SKU326,410,46409
20251101,SKU2748,903,46409
20250928,SKU957,985,46409
20251120,SKU3270,1396,46409
20251001,SKU2255,1724,46409
20251105,SKU1308,903,46409
20251028,SKU2557,328,46409
20251027,SKU2086,164,46409
20250921,SKU2486,985,46345
20250925,SKU1392,821,46345
20250915,SKU324,2627,46345
20251129,SKU2095,985,46345
20250906,SKU1440,493,46345
20250918,SKU1846,2791,46345
20251014,SKU1584,1806,46345
20251008,SKU1523,1642,46345
20251102,SKU980,985,46345
20251118,SKU3457,246,46345
20251119,SKU417,985,46345
20251031,SKU676,575,46345
20251110,SKU654,1560,46345
20251027,SKU2821,985,46345
20251029,SKU2455,739,46345
20250907,SKU3309,575,46345
20250901,SKU1983,575,46345
20251127,SKU1998,575,46345
20250902,SKU785,1560,46345
20250909,SKU542,2135,46345
20251015,SKU1389,985,46345
20251003,SKU742,2052,46345
20250913,SKU1641,1560,46345
20250929,SKU739,821,46345
20250906,SKU1743,903,46345
20251008,SKU1641,1232,46345
20251103,SKU4481,493,46345
20251103,SKU1652,657,46345
20251021,SKU1802,2381,46345
20251105,SKU2991,410,46345
20251128,SKU1512,575,46345
20251130,SKU3631,1396,46345
20250921,SKU2087,1314,46345
20251020,SKU1857,410,46345
20250929,SKU64,2627,46345
20251025,SKU1080,493,46345
20251129,SKU1389,410,46345
20251030,SKU2095,1314,46345
20251120,SKU1872,739,46345
20250917,SKU2264,493,46345
20250915,SKU1803,575,46345
20251120,SKU875,1396,46345
20250919,SKU1785,493,46345
20251122,SKU688,2874,46345
20250919,SKU2353,3777,46345
20251111,SKU2571,1067,46345
20250928,SKU2353,3038,46345
20250924,SKU1301,739,46345
20250919,SKU1347,821,46282
20251008,SKU1694,1067,46282
20250910,SKU2286,821,46282
20251124,SKU665,1067,46282
20251112,SKU1135,1314,46282
20251113,SKU2555,575,46282
20250910,SKU1500,1560,46282
20251029,SKU1715,1149,46282
20251114,SKU1436,903,46282
20251127,SKU3628,493,46282
20250919,SKU195,1970,46282
20251109,SKU2410,1314,46282
20251017,SKU1096,1396,46282
20251021,SKU831,739,46282
20251111,SKU2026,657,46282
20251101,SKU850,1396,46282
20250917,SKU454,2709,46282
20251106,SKU1547,903,46282
20251116,SKU1660,1560,46282
20251005,SKU3414,246,46282
20251009,SKU907,2874,46282
20250919,SKU1355,328,46282
20251116,SKU3160,985,46282
20251120,SKU748,739,46282
20251120,SKU1663,1149,46282
20250921,SKU1320,821,46282
20250918,SKU2523,2217,46282
20250912,SKU1240,903,46282
20251008,SKU455,1560,46282
20251126,SKU1882,739,46282
20251015,SKU1502,1149,46282
20251122,SKU1293,1396,46282
20250925,SKU1771,1232,46282
20251006,SKU2986,1478,46282
20251123,SKU458,1067,46282
20251118,SKU2429,985,46282
20251104,SKU1623,1314,46282
20251109,SKU3893,493,46282
20251102,SKU3012,575,46282
20251118,SKU627,821,46282
20251004,SKU1033,1232,46282
20250923,SKU241,1806,46282
20251003,SKU379,1232,46282
20251129,SKU1628,657,46282
20251115,SKU1233,1314,46282
20251117,SKU2594,739,46282
20251110,SKU2034,903,46282
20251023,SKU1090,1067,46282
20251028,SKU1409,410,46282
20251020,SKU1612,1149,46282
20251121,SKU773,1806,46282
20251125,SKU1366,1806,46282
20251021,SKU1383,657,46282
20251112,SKU2149,985,46282
20251019,SKU1032,821,46282
20251012,SKU1380,1067,46282
20250921,SKU266,657,46282
20250927,SKU3214,657,46282
20251017,SKU196,1232,46282
20251106,SKU2830,657,46282
20251126,SKU3440,821,46219
20251025,SKU1859,2052,46219
20251105,SKU875,1396,46219
20250909,SKU4078,657,46219
20251120,SKU493,739,46219
20251030,SKU2555,821,46219
20250919,SKU1349,985,46219
20251021,SKU254,2956,46219
20250921,SKU4118,493,46219
20251008,SKU740,1724,46219
20250917,SKU582,657,46219
20251015,SKU3203,493,46219
20251120,SKU2446,985,46219
20250928,SKU3053,1149,46219
20251024,SKU1495,1067,46219
20250926,SKU2215,821,46219
20251006,SKU843,1067,46219
20250903,SKU1242,1478,46219
20250926,SKU217,1560,46219
20250925,SKU1569,1232,46219
20251118,SKU3011,493,46219
20250902,SKU35,1806,46219
20251121,SKU2369,739,46219
20250904,SKU3405,2545,46219
20250901,SKU1355,1396,46219
20251129,SKU2055,903,46219
20250913,SKU1334,821,46219
20251103,SKU3881,246,46219
20251019,SKU965,1314,46219
20251113,SKU951,2874,46219
20251015,SKU2890,739,46219
20250923,SKU1839,1149,46219
20251124,SKU1116,821,46219
20251026,SKU201,657,46219
20251114,SKU1737,1478,46219
20251022,SKU1802,2052,46219
20251111,SKU1295,1067,46219
20250917,SKU64,1970,46219
20250909,SKU1255,1067,46219
20251115,SKU5,1888,46219
20250909,SKU1172,903,46219
20251029,SKU2149,2135,46219
20251010,SKU2063,493,46219
20251128,SKU1279,575,46219
20250918,SKU2982,410,46219
20250913,SKU1152,1806,46219
20250929,SKU159,739,46219
20250901,SKU2579,903,46219
20251004,SKU2503,575,46219
20251001,SKU1517,739,46219
20251005,SKU2888,1478,46219
20250902,SKU735,1724,46219
20251026,SKU136,575,46219
20251012,SKU792,985,46219
20250917,SKU1045,3120,46219
20250902,SKU74,1642,46219
20250911,SKU264,493,46219
20251025,SKU1565,1970,46219
20251102,SKU2736,1149,46219
20251001,SKU2400,493,46219
20251101,SKU1565,1478,46155
20251127,SKU2986,739,46155
20251013,SKU1253,1970,46155
20251019,SKU1252,903,46155
20251020,SKU247,1314,46155
20250918,SKU1302,903,46155
20250917,SKU1389,903,46155
20251015,SKU1778,410,46155
20251010,SKU112,1560,46155
20251029,SKU690,1067,46155
20250928,SKU1558,985,46155
20251005,SKU1045,2545,46155
20251002,SKU1094,1232,46155
20251104,SKU2540,985,46155
20250915,SKU3806,493,46155
20251115,SKU345,1232,46155
20251109,SKU2185,410,46155
20251014,SKU1021,1888,46155
20251012,SKU2737,1314,46155
20251024,SKU2458,1970,46155
20251105,SKU509,1232,46155
20251112,SKU2730,1067,46155
20250917,SKU2168,903,46155
20251028,SKU504,2874,46155
20251119,SKU2286,739,46155
20251129,SKU72,657,46155
20251117,SKU44,1806,46155
20251030,SKU130,1724,46155
20250930,SKU1734,657,46155
20251106,SKU1553,410,46155
20250915,SKU1087,1806,46155
20251119,SKU3369,493,46155
20251127,SKU1262,575,46155
20251120,SKU516,2135,46155
20251026,SKU2865,410,46155
20251030,SKU1651,493,46155
20250917,SKU1538,1806,46155
20250922,SKU2526,657,46155
20251017,SKU1288,1724,46155
20251025,SKU1447,739,46155
20250927,SKU543,1560,46155
20251025,SKU214,821,46155
20251129,SKU1486,493,46155
20251104,SKU297,575,46155
20251015,SKU379,1970,46155
20250927,SKU915,739,46155
20251025,SKU3850,328,46155
20250928,SKU1267,1067,46092
20251110,SKU1575,739,46092
20250929,SKU2280,1067,46092
20251104,SKU4265,1396,46092
20251005,SKU742,2709,46092
20250928,SKU1727,1314,46092
20251006,SKU292,1232,46092
20251101,SKU1210,985,46092
20250912,SKU876,1642,46092
20250907,SKU845,1642,46092
20251006,SKU3103,575,46092
20251003,SKU2353,3202,46092
20251101,SKU787,493,46092
20251011,SKU491,1724,46092
20251127,SKU3971,493,46092
20251003,SKU2982,821,46092
20251024,SKU2948,493,46092
20250925,SKU688,2135,46092
20251011,SKU1539,1149,46092
20250906,SKU1594,903,46092
20251015,SKU188,2381,46092
20251122,SKU4366,657,46092
20250916,SKU2259,1149,46092
20251008,SKU509,657,46092
20251024,SKU792,575,46092
20251123,SKU1340,903,46092
20251108,SKU2057,575,46092
20251019,SKU563,1642,46092
20251017,SKU1630,493,46092
20251021,SKU122,2381,46092
20250902,SKU461,1970,46092
20251020,SKU403,1067,46092
20251008,SKU3391,575,46092
20251009,SKU1852,1806,46092
20250903,SKU967,2135,46092
20251116,SKU773,1149,46092
20251104,SKU2832,1232,46092
20250930,SKU708,1149,46092
20250907,SKU1191,1149,46092
20250920,SKU3624,575,46092
20251101,SKU654,1232,46092
20251103,SKU3517,164,46092
20251008,SKU2590,575,46092
20251102,SKU2710,575,46092
20251110,SKU1365,821,46092
20251023,SKU2286,493,46092
20251007,SKU3656,985,46092
20251111,SKU1952,493,46092
20251030,SKU3411,493,46092
20251117,SKU1565,1067,46092
20251015,SKU549,2052,46092
20251105,SKU2477,1396,46092
20250929,SKU4379,493,46092
20250927,SKU1610,739,46028
20251101,SKU2386,1232,46028
20251009,SKU2380,2052,46028
20251004,SKU1865,903,46028
20250916,SKU1267,821,46028
20251124,SKU2853,575,46028
20251026,SKU381,657,46028
20251023,SKU731,1396,46028
20251103,SKU3199,410,46028
20250920,SKU405,903,46028
20251012,SKU1249,1806,46028
20251117,SKU328,1642,46028
20250928,SKU2513,1149,46028
20251114,SKU1374,164,46028
20251123,SKU2322,657,46028
20251117,SKU2410,985,46028
20251103,SKU980,1067,46028
20251021,SKU1584,1642,46028
20251112,SKU1264,575,46028
20251029,SKU1588,493,46028
20251108,SKU1476,821,46028
20250930,SKU826,1067,46028
20251127,SKU3208,903,46028
20251015,SKU1366,1888,46028
20251026,SKU1190,1396,46028
20250925,SKU3806,328,46028
20251126,SKU3270,1478,46028
20251013,SKU2539,985,46028
20251109,SKU3588,328,46028
20250913,SKU195,1724,46028
20251103,SKU271,1149,46028
20251130,SKU2571,821,46028
20251026,SKU1706,575,46028
20250926,SKU454,2135,46028
20250903,SKU781,575,46028
20251111,SKU383,410,46028
20250921,SKU1495,1067,46028
20251128,SKU465,903,46028
20251004,SKU1301,1149,46028
20251016,SKU1523,1970,46028
20251110,SKU4643,246,46028
20250907,SKU1230,1560,46028
20250927,SKU2695,1067,46028
20251010,SKU1784,2627,46028
20251102,SKU561,1232,46028
20251111,SKU1578,657,46028
20251031,SKU2452,739,46028
20251130,SKU2469,410,46028
20251112,SKU1211,821,46028
20251006,SKU1696,1232,46028
20250920,SKU1319,2381,46028
20251021,SKU205,1970,46028
20251029,SKU3012,246,46028
20250917,SKU2286,410,46028
20251018,SKU1452,1396,46028
20251118,SKU1992,1642,46028
20251120,SKU3584,657,46028
20251120,SKU784,575,46028
20251006,SKU457,821,46028
20251004,SKU2350,903,46028
20251015,SKU1033,903,46028
20250921,SKU1168,821,45965
20251111,SKU44,1396,45965
20251003,SKU1894,657,45965
20250903,SKU42,1642,45965
20250906,SKU1103,1560,45965
20251004,SKU3289,1642,45965
20251004,SKU130,1642,45965
20250901,SKU1623,575,45965
20251015,SKU518,1478,45965
20250923,SKU4311,903,45965
20251119,SKU1798,1149,45965
20251117,SKU3995,985,45965
20251015,SKU1240,657,45965
20251022,SKU1295,1149,45965
20251004,SKU2962,328,45965
20250927,SKU1381,2135,45965
20250904,SKU1470,493,45965
20250912,SKU542,4105,45965
20250916,SKU1538,1396,45965
20251030,SKU752,821,45965
20250910,SKU1349,1067,45965
20250929,SKU845,1642,45965
20250914,SKU13,1806,45965
20251105,SKU2769,1067,45965
20251007,SKU226,985,45965
20250930,SKU3656,739,45965
20250903,SKU765,903,45965
20251103,SKU1955,985,45965
20251025,SKU2377,493,45965
20251020,SKU1365,1232,45965
20251101,SKU1634,1067,45965
20250924,SKU731,821,45965
20250913,SKU1137,1314,45965
20251017,SKU547,1478,45965
20251023,SKU3997,328,45965
20251019,SKU625,1232,45965
20251026,SKU2131,575,45965
20251028,SKU1565,1478,45965
20250930,SKU1784,1642,45965
20250913,SKU1971,1149,45965
20251105,SKU3536,410,45965
20250928,SKU2215,903,45965
20250918,SKU810,2627,45965
20250919,SKU3414,493,45965
20251017,SKU457,985,45965
20251030,SKU3840,246,45965
20251026,SKU2120,1067,45965
20251017,SKU3643,410,45965
20250902,SKU1093,1314,45965
20251125,SKU501,903,45965
20251030,SKU2100,493,45965
20251126,SKU518,821,45965
20251011,SKU1230,2135,45965
20251111,SKU2573,1806,45965
20250921,SKU1519,5583,45965
20251126,SKU2255,1806,45965
20251116,SKU1150,739,45965
20251106,SKU170,1970,45965
20250903,SKU703,410,45965
20251026,SKU2267,410,45965
20251011,SKU1959,657,45965
20251014,SKU1865,657,45965
20250914,SKU312,903,45965
20250902,SKU957,903,45965
20251117,SKU1137,1232,45965
20251117,SKU2323,493,45902
20250901,SKU1814,657,45902
20251027,SKU4168,493,45902
20251114,SKU2014,657,45902
20251003,SKU1737,821,45902
20250912,SKU19,821,45902
20250910,SKU788,1478,45902
20251004,SKU509,1232,45902
20251125,SKU487,657,45902
20251018,SKU2410,1478,45902
20250927,SKU1267,821,45902
20251031,SKU565,739,45902
20250916,SKU365,2627,45902
20251125,SKU1954,1149,45902
20250906,SKU1140,985,45902
20251126,SKU1541,493,45902
20250906,SKU1506,739,45902
20251012,SKU1539,1067,45902
20250926,SKU2154,1067,45902
20251020,SKU951,2956,45902
20251107,SKU2454,493,45902
20250924,SKU2160,575,45902
20251028,SKU1175,410,45902
20251120,SKU2525,739,45902
20251011,SKU178,1724,45902
20250926,SKU1492,410,45902
20250901,SKU1839,821,45902
20251104,SKU2130,575,45902
20251103,SKU1432,1149,45902
20251130,SKU3164,410,45902
20250917,SKU2075,985,45902
20250903,SKU1982,1149,45902
20251113,SKU2163,575,45902
20250910,SKU205,2052,45902
20251118,SKU2088,657,45902
20250907,SKU2162,493,45902
20250915,SKU1168,1396,45902
20251010,SKU719,1232,45902
20251127,SKU300,575,45902
20251122,SKU2871,493,45902
20250910,SKU1437,1067,45902
20251108,SKU3066,657,45902
20250902,SKU783,2052,45902
20251018,SKU888,3202,45902
20251004,SKU2098,1149,45902
20251024,SKU715,1149,45902
20250922,SKU1007,657,45902
20251103,SKU3647,657,45838
20251019,SKU800,575,45838
20251024,SKU1601,493,45838
20251127,SKU2496,821,45838
20251025,SKU2949,410,45838
20251128,SKU1383,903,45838
20251101,SKU385,657,45838
20251003,SKU662,2217,45838
20251010,SKU425,1149,45838
20250927,SKU1313,985,45838
20250911,SKU3624,575,45838
20251022,SKU1211,575,45838
20251127,SKU2149,1067,45838
20251120,SKU2523,657,45838
20251017,SKU464,2791,45838
20251011,SKU1135,1314,45838
20251113,SKU2769,1314,45838
20250910,SKU1372,1642,45838
20251001,SKU1784,2052,45838
20251022,SKU1680,1067,45838
20251009,SKU501,1806,45838
20251102,SKU419,410,45838
20250925,SKU1596,821,45838
20251013,SKU563,1642,45838
20251003,SKU3971,575,45838
20251120,SKU831,657,45838
20251120,SKU1535,903,45838
20250916,SKU1107,657,45838
20250913,SKU915,1314,45838
20250919,SKU3287,739,45838
20250901,SKU13,2135,45838
20251004,SKU725,1314,45838
20250903,SKU1056,1724,45838
20251111,SKU1426,410,45838
20251102,SKU1432,739,45838
20250914,SKU2297,1478,45838
20251105,SKU1007,657,45838
20251110,SKU2059,246,45838
20250917,SKU4078,1149,45775
20250929,SKU2259,1149,45775
20250921,SKU272,903,45775
20250906,SKU2118,657,45775
20251027,SKU2539,1232,45775
20250914,SKU3861,657,45775
20251009,SKU2326,410,45775
20251029,SKU1349,739,45775
20250921,SKU1493,493,45775
20251122,SKU1722,1560,45775
20250916,SKU1472,657,45775
20251001,SKU587,2052,45775
20250902,SKU798,657,45775
20251010,SKU2255,2381,45775
20250901,SKU1209,985,45775
20251119,SKU1771,1149,45775
20250918,SKU71,1396,45775
20251125,SKU2882,1149,45775
20250909,SKU1894,657,45775
20251004,SKU1107,1478,45775
20250906,SKU587,2135,45775
20251024,SKU4030,493,45775
20250920,SKU130,1888,45775
20250903,SKU1500,2709,45775
20251009,SKU219,1396,45775
20251014,SKU1302,1642,45775
20250916,SKU2288,657,45775
20251016,SKU536,821,45775
20251008,SKU542,1642,45775
20251014,SKU3230,1642,45775
20251031,SKU384,739,45775
20251015,SKU1286,739,45775
20250902,SKU130,1560,45775
20251102,SKU1814,739,45775
20251105,SKU2533,493,45775
20251106,SKU1139,2052,45775
20251031,SKU1188,985,45775
20250913,SKU404,1314,45775
20250918,SKU1150,1396,45775
20251022,SKU400,903,45775
20251011,SKU2327,575,45775
20251117,SKU1308,821,45775
20251121,SKU1326,1149,45775
20251002,SKU801,1396,45775
20251013,SKU399,1067,45775
20250922,SKU1301,903,45775
20250926,SKU318,1642,45775
20250912,SKU88,575,45775
20251006,SKU613,739,45775
20251001,SKU1390,1149,45775
20251010,SKU1146,739,45775
20251116,SKU623,575,45775
20251026,SKU1175,246,45775
20251023,SKU2424,1806,45711
20250927,SKU1320,1067,45711
20250929,SKU1671,657,45711
20251123,SKU1071,1149,45711
20251102,SKU3316,575,45711
20251015,SKU693,575,45711
20250906,SKU1117,164,45711
20251127,SKU1452,657,45711
20251018,SKU223,1232,45711
20251017,SKU460,1149,45711
20251028,SKU44,1560,45711
20251104,SKU3388,328,45711
20250912,SKU1569,410,45711
20250926,SKU1175,246,45711
20251116,SKU381,903,45711
20251128,SKU2458,1396,45711
20250922,SKU3835,246,45711
20250929,SKU324,2874,45711
20251127,SKU2323,739,45711
